,Response,Response_Delay
2238,1.0,37.72037929749074
2239,1.0,60.89816692958125
2240,2.0,22.783980184390668
2241,1.0,128.41234109628152
2242,1.0,29.32993671319158
2243,1.0,35.48960481241747
2244,0.0,-1.0
2245,2.0,33.46426246384619
2246,2.0,43.162167504614594
2247,1.0,20.862345026313424
2248,2.0,38.93553490801154
2249,0.0,-1.0
2250,0.0,-1.0
2251,1.0,17.59966099290607
2252,2.0,40.10677714267695
2253,1.0,44.36221449784463
2254,0.0,-1.0
2255,0.0,-1.0
2256,2.0,54.819754027038606
2257,0.0,-1.0
2258,2.0,59.86554039144517
2259,2.0,81.25468674679965
2260,1.0,21.94136000204648
2261,2.0,68.51005167650834
2262,0.0,-1.0
2263,1.0,44.45981361216239
2264,1.0,47.56033657011901
2265,2.0,27.22236689626987
2266,2.0,102.86824437268922
2267,1.0,63.36753601468595
2268,2.0,51.37640980531111
2269,1.0,40.84924555023295
2270,0.0,-1.0
2271,2.0,27.4690410740743
2272,0.0,-1.0
2273,2.0,22.22715187952427
2274,1.0,85.19766945075544
2275,2.0,23.004584959544736
2276,1.0,36.83851697302518
2277,1.0,33.707161746495295
2278,1.0,39.53994743801117
2279,1.0,25.378370686778723
2280,1.0,49.49230838468621
2281,2.0,30.619129924146527
2282,0.0,-1.0
2283,0.0,-1.0
2284,2.0,61.581787240456926
2285,1.0,20.404800335523092
2286,1.0,23.847367509455715
2287,2.0,39.97735027717792
2288,2.0,38.201175665992466
2289,2.0,61.58442044457507
2290,2.0,40.21342937431672
2291,2.0,30.477345709790455
2292,0.0,-1.0
2293,2.0,25.228504324646657
2294,2.0,56.72402749658516
2295,1.0,28.83483897296387
2296,1.0,46.750000402220934
2297,1.0,37.25159631782835
2298,0.0,-1.0
2299,2.0,65.00769621371023
2300,2.0,19.9988438263073
2301,1.0,26.027959066149325
2302,2.0,17.497611104364992
2303,0.0,-1.0
2304,2.0,43.86305077506571
2305,0.0,-1.0
2306,2.0,34.04959409815325
2307,0.0,-1.0
2308,0.0,-1.0
2309,2.0,26.16405123140394
2310,2.0,66.29151378051345
2311,1.0,25.817048656599603
2312,2.0,53.58576550063646
2313,1.0,42.13224645044842
2314,1.0,22.99310624919724
2315,2.0,79.5428643483428
2316,1.0,42.11018996933231
2317,0.0,-1.0
2318,1.0,45.77708538779542
2319,2.0,24.123976216239612
2320,1.0,61.82441515377452
2321,1.0,53.37321796597316
2322,2.0,34.11870037470466
2323,1.0,28.107925481663802
2324,1.0,23.995724727323083
2325,1.0,78.64205471998554
2326,2.0,42.09597959881863
2327,0.0,-1.0
2328,2.0,104.55009440737457
2329,2.0,49.36658873310543
2330,1.0,83.83755579444474
2331,2.0,60.63553075886695
2332,1.0,30.469802282021345
2333,2.0,28.637070918700083
2334,1.0,57.59013488888724
2335,1.0,31.59296428744247
2336,1.0,30.847189595573308
2337,2.0,43.359603012372276
2338,1.0,37.84042380832485
2339,2.0,60.5880313338551
2340,2.0,35.12319004390071
2341,0.0,-1.0
2342,1.0,118.69959174522495
2343,2.0,32.39636190769622
2344,2.0,41.066074565194555
2345,2.0,29.94054785773914
2346,1.0,45.89832173261079
2347,1.0,34.10782359099866
2348,0.0,-1.0
2349,1.0,51.05387778685172
2350,0.0,-1.0
2351,2.0,66.87565668539217
2352,1.0,50.02033524700686
2353,2.0,47.13976569648243
2354,2.0,24.10740455629061
2355,1.0,37.924364328545565
2356,2.0,30.488848842533333
2357,1.0,67.45475303020439
2358,1.0,31.853724471131663
2359,1.0,33.65774914554791
2360,0.0,-1.0
2361,0.0,-1.0
2362,2.0,25.425545432305288
2363,2.0,20.131427234762263
2364,0.0,-1.0
2365,2.0,17.702602884644154
2366,2.0,33.315882005307714
2367,0.0,-1.0
2368,1.0,30.646714519263618
2369,1.0,39.603432223287356
2370,0.0,-1.0
2371,1.0,92.14259343995846
2372,1.0,49.83871533303087
2373,0.0,-1.0
2374,2.0,123.77436798312473
2375,0.0,-1.0
2376,0.0,-1.0
2377,1.0,93.48456400518182
2378,1.0,28.065460474825638
2379,2.0,41.95370855683574
2380,2.0,45.62392099974761
2381,1.0,34.3035596279758
2382,2.0,49.26069747686682
2383,1.0,76.48678747786622
2384,2.0,69.93878664190612
2385,1.0,47.32243232850213
2386,2.0,48.40290879243572
2387,0.0,-1.0
2388,1.0,65.17732394891671
2389,1.0,30.650408323588508
2390,1.0,26.04315963471631
2391,0.0,-1.0
2392,0.0,-1.0
2393,2.0,30.135815340840114
2394,1.0,21.29142832236996
2395,0.0,-1.0
2396,0.0,-1.0
2397,0.0,-1.0
2398,1.0,83.11027049544582
2399,1.0,54.84473520302413
2400,2.0,28.59971430368668
2401,2.0,26.142782569785176
2402,2.0,27.622729209621195
2403,1.0,41.22808764814828
2404,0.0,-1.0
2405,1.0,93.27585291581266
2406,2.0,100.51802301875078
2407,2.0,24.318518933060876
2408,0.0,-1.0
2409,2.0,42.067479371839866
2410,0.0,-1.0
2411,1.0,52.92880856226046
2412,0.0,-1.0
2413,2.0,28.82447681673688
2414,1.0,32.34957841727993
2415,2.0,79.00577102556205
2416,2.0,38.24991719323752
2417,0.0,-1.0
2418,2.0,77.78748558084985
2419,2.0,58.49830748039483
2420,0.0,-1.0
2421,0.0,-1.0
2422,1.0,30.571422740253706
2423,2.0,34.24948230425116
2424,0.0,-1.0
2425,2.0,47.359123842379475
2426,0.0,-1.0
2427,2.0,49.88636765680322
2428,1.0,26.244653441994082
2429,1.0,67.0886798252834
2430,1.0,85.45310854714934
2431,2.0,36.63650883739891
2432,2.0,51.152002909545416
2433,2.0,45.96733410733331
2434,2.0,59.322940403523745
2435,1.0,55.95147791358956
2436,2.0,24.48862469724338
2437,2.0,43.26215610255876
2438,1.0,27.989994570667356
2439,2.0,49.642398627716155
2440,0.0,-1.0
2441,1.0,65.91572154536337
2442,0.0,-1.0
2443,2.0,62.45316696724794
2444,2.0,109.02389480018576
2445,0.0,-1.0
2446,2.0,74.743208155659
2447,2.0,57.012184664499834
2448,1.0,59.851960804533924
2449,1.0,62.997415641003506
2450,2.0,20.226066451096827
2451,1.0,20.8159703361976
2452,0.0,-1.0
2453,1.0,46.99898572753897
2454,2.0,35.0857443951318
2455,1.0,21.328296856051956
2456,2.0,35.01871919683204
2457,1.0,103.89718566565435
2458,2.0,22.67566506844553
2459,0.0,-1.0
2460,0.0,-1.0
2461,0.0,-1.0
2462,1.0,27.148490294209907
2463,2.0,47.159119004742955
2464,1.0,32.079958498484544
2465,2.0,45.14663419034115
2466,2.0,65.49583918101699
2467,2.0,36.59210360061946
2468,2.0,65.98874297942201
2469,2.0,35.784829865373695
2470,2.0,30.530681212701097
2471,1.0,70.03017626112302
2472,2.0,20.156298620800705
2473,0.0,-1.0
2474,2.0,77.24706586827723
2475,1.0,54.98911472909761
2476,2.0,36.44792666873006
2477,0.0,-1.0
2478,0.0,-1.0
2479,0.0,-1.0
2480,2.0,39.52883321307865
2481,1.0,36.93883937052825
2482,2.0,62.605447845378094
2483,2.0,21.405928519190358
2484,2.0,46.022272178785926
2485,2.0,53.465425979258995
2486,1.0,100.53899572129505
2487,1.0,48.944869817014535
2488,1.0,101.02453112162847
2489,0.0,-1.0
2490,2.0,45.68973979716016
2491,1.0,29.591301613606383
2492,1.0,31.06100921282937
2493,0.0,-1.0
2494,0.0,-1.0
2495,1.0,24.277672749076324
2496,1.0,41.94851760485119
2497,2.0,45.88153728417632
2498,1.0,51.70692975410945
2499,1.0,17.873281700605336
2500,1.0,58.97216714680865
2501,1.0,18.670488086748975
2502,0.0,-1.0
2503,0.0,-1.0
2504,0.0,-1.0
2505,2.0,67.36398102747236
2506,1.0,45.82385170655356
2507,2.0,47.36272439362489
2508,2.0,72.09253519941615
2509,1.0,20.82182490245447
2510,0.0,-1.0
2511,2.0,50.59085611982743
2512,0.0,-1.0
2513,2.0,32.98918086213712
2514,2.0,113.81214980244206
2515,0.0,-1.0
2516,2.0,28.9972350441313
2517,1.0,41.58477442359607
2518,1.0,70.02049173771854
2519,2.0,30.284722846260138
2520,1.0,36.282709181313756
2521,1.0,21.30196413178885
2522,0.0,-1.0
2523,0.0,-1.0
2524,1.0,37.10835226695767
2525,2.0,65.32427488444051
2526,2.0,29.940499868411898
2527,1.0,99.74410960563984
2528,1.0,59.24741536979832
2529,1.0,25.850133031291477
2530,2.0,25.470618684398772
2531,1.0,89.87062762219678
2532,1.0,31.41949243975058
2533,1.0,96.72111080862699
2534,2.0,21.00655878532922
2535,1.0,78.13894330739535
2536,0.0,-1.0
2537,2.0,31.422713831606604
2538,0.0,-1.0
2539,2.0,46.49507667416644
2540,2.0,48.1409281413875
2541,2.0,39.21043396620073
2542,1.0,32.331898042269124
2543,2.0,42.36717983785744
2544,0.0,-1.0
2545,1.0,40.43316312658832
2546,2.0,19.235251319216125
2547,0.0,-1.0
2548,2.0,35.39980780769541
2549,2.0,92.3588005000528
2550,1.0,29.096427755670874
2551,2.0,21.169517515056057
2552,1.0,34.764829653673516
2553,1.0,43.80031730084131
2554,1.0,23.036765131855525
2555,2.0,53.81561956697645
2556,1.0,56.67759355356536
2557,1.0,60.44437777673296
2558,2.0,69.06922931612866
2559,1.0,38.64813111872232
2560,2.0,55.755995988539595
2561,1.0,62.863206373265896
2562,1.0,40.53454894332191
2563,1.0,28.18455822280106
2564,2.0,102.89034109259465
2565,1.0,24.428573592499973
2566,0.0,-1.0
2567,2.0,21.113235869077414
2568,2.0,53.395965060081174
2569,2.0,51.24189308140733
2570,0.0,-1.0
2571,2.0,79.20423488705616
2572,0.0,-1.0
2573,2.0,114.36522682576023
2574,2.0,24.95243409820994
2575,1.0,20.9595021484958
2576,1.0,47.316400687889804
2577,1.0,48.78232593505144
2578,2.0,26.975204563276694
2579,0.0,-1.0
2580,1.0,22.97716241904285
2581,2.0,44.080387260464875
2582,0.0,-1.0
2583,0.0,-1.0
2584,1.0,26.15813010605395
2585,2.0,68.02326218212306
2586,2.0,25.708541196520258
2587,0.0,-1.0
2588,1.0,42.773856411772286
2589,0.0,-1.0
2590,2.0,58.15309341163421
2591,1.0,45.31673646006416
2592,0.0,-1.0
2593,1.0,16.197938717337042
2594,2.0,36.32379302998111
2595,1.0,46.34691383320391
2596,2.0,34.32948985605411
2597,1.0,41.87938123265964
2598,2.0,45.11227054883649
2599,1.0,49.65886752709735
2600,1.0,41.41449719322611
2601,2.0,37.75886002468814
2602,1.0,34.32589437041083
2603,2.0,111.9222267672789
2604,1.0,31.69841203119843
2605,1.0,34.623982820294216
2606,2.0,49.287614846661704
2607,0.0,-1.0
2608,1.0,23.260856161145373
2609,2.0,56.32074517229198
2610,0.0,-1.0
2611,0.0,-1.0
2612,2.0,72.05889818162603
2613,2.0,30.048608070151225
2614,2.0,101.20729152022776
2615,2.0,20.048896068548906
2616,1.0,28.755081298159503
2617,2.0,52.01707240435771
2618,0.0,-1.0
2619,1.0,21.70991677026157
2620,1.0,41.94965245248681
2621,2.0,42.30180568273334
2622,0.0,-1.0
2623,2.0,66.70809933408711
2624,1.0,21.513226082215702
2625,1.0,38.67375744284289
2626,1.0,22.61331676330922
2627,2.0,38.04499508118982
2628,0.0,-1.0
2629,2.0,52.66254813531177
2630,2.0,39.796786237445744
2631,2.0,26.216966044888153
2632,0.0,-1.0
2633,2.0,42.64199772867024
2634,0.0,-1.0
2635,0.0,-1.0
2636,2.0,46.57379565856004
2637,1.0,34.7015194569133
2638,2.0,32.27413680846294
2639,2.0,48.7436200711333
2640,1.0,34.46781916636857
2641,1.0,25.008336542177943
2642,2.0,41.38273254361437
2643,2.0,26.213587834562734
2644,1.0,32.21249211695311
2645,0.0,-1.0
2646,2.0,60.239610555849374
2647,1.0,35.80975698940909
2648,1.0,29.97938200337149
2649,2.0,27.276938519638236
2650,2.0,40.99945940178276
2651,2.0,76.9828519773106
2652,2.0,25.816008452823127
2653,2.0,32.43095285285669
2654,2.0,49.10959460718507
2655,2.0,47.51968735932243
2656,1.0,42.59371457492507
2657,2.0,26.98072609525571
2658,2.0,25.53981159297203
2659,1.0,36.09759668395141
2660,1.0,37.79349395941087
2661,1.0,64.25715762341277
2662,2.0,21.832012438271924
2663,2.0,90.72720638341661
2664,1.0,61.76530130923284
2665,1.0,65.33583534732202
2666,2.0,66.08174922778969
2667,2.0,37.30057346093858
2668,2.0,69.60347329236103
2669,1.0,50.17270693941466
2670,0.0,-1.0
2671,2.0,55.42931506304461
2672,0.0,-1.0
2673,2.0,36.96264054701265
2674,2.0,26.848371295244576
2675,2.0,54.277655525919634
2676,1.0,52.80976783836368
2677,0.0,-1.0
2678,0.0,-1.0
2679,2.0,31.630013711111847
2680,1.0,59.59411881565595
2681,2.0,19.55392796531676
2682,2.0,61.90245714472245
2683,0.0,-1.0
2684,1.0,27.041720326674326
2685,1.0,24.82665979283798
2686,2.0,49.84173629721089
2687,1.0,35.83113711593846
2688,1.0,25.48928019722934
2689,2.0,79.5114993150813
2690,1.0,33.00239457280234
2691,1.0,61.548798441832666
2692,0.0,-1.0
2693,0.0,-1.0
2694,1.0,36.77162946609138
2695,0.0,-1.0
2696,0.0,-1.0
2697,1.0,125.19729143519324
2698,1.0,80.7227730330694
2699,0.0,-1.0
2700,2.0,74.71969694106761
2701,0.0,-1.0
2702,2.0,16.08850429150116
2703,2.0,53.3769294587545
2704,2.0,38.85064455512436
2705,0.0,-1.0
2706,1.0,61.39879619462583
2707,2.0,38.778622455416
2708,2.0,52.60425794847667
2709,2.0,30.175165132062364
2710,2.0,46.183924997471465
2711,2.0,27.933256117509593
2712,2.0,17.695353021052476
2713,1.0,37.11454124855532
2714,2.0,40.32489535019758
2715,1.0,24.26590653286498
2716,2.0,43.876394615428524
2717,2.0,35.360869652689516
2718,2.0,41.721457124542425
2719,0.0,-1.0
2720,2.0,38.37603890098174
2721,2.0,59.16431009396772
2722,0.0,-1.0
2723,1.0,49.69617505386372
2724,2.0,25.746140427343292
2725,2.0,28.041015447764806
2726,0.0,-1.0
2727,2.0,28.99866366938636
2728,1.0,34.36077483232388
2729,2.0,52.66767819709321
2730,2.0,54.99999362848118
2731,2.0,48.797209013244206
2732,1.0,95.04778915263063
2733,2.0,33.36792267435409
2734,0.0,-1.0
2735,0.0,-1.0
2736,2.0,29.193126081979788
2737,2.0,27.337380699192266
2738,1.0,20.84357392882294
2739,2.0,83.65210982770462
2740,1.0,39.6504786134753
2741,2.0,44.445526767300166
2742,0.0,-1.0
2743,1.0,38.435955874866536
2744,2.0,61.222109000444114
2745,1.0,48.854620030577465
2746,2.0,28.342825987299374
2747,1.0,43.21480006519148
2748,2.0,39.68650706179322
2749,2.0,47.929385505219884
2750,0.0,-1.0
2751,1.0,62.00234107701649
2752,0.0,-1.0
2753,0.0,-1.0
2754,2.0,36.57588614358187
2755,1.0,32.91201670571729
2756,2.0,30.23925096912964
2757,1.0,59.7702469506671
2758,0.0,-1.0
2759,2.0,47.77889874328996
2760,0.0,-1.0
2761,0.0,-1.0
2762,1.0,109.25416862119242
2763,1.0,50.963610606665064
2764,1.0,68.12483271371978
2765,0.0,-1.0
2766,2.0,26.01125058608969
2767,0.0,-1.0
2768,2.0,41.18750475981112
2769,1.0,26.148237363917012
2770,0.0,-1.0
2771,2.0,40.021958362779124
2772,0.0,-1.0
2773,2.0,32.55552307002105
2774,1.0,24.533304841383654
2775,1.0,23.698374393033667
2776,1.0,32.50908679425237
2777,0.0,-1.0
2778,2.0,22.050157849952363
2779,2.0,103.58161474359362
2780,0.0,-1.0
2781,1.0,22.893908474002174
2782,0.0,-1.0
2783,2.0,20.039486833407178
2784,2.0,28.29810562927689
2785,1.0,46.7726954065327
2786,1.0,31.222352210653398
2787,2.0,15.417790411258633
2788,2.0,21.348504658081065
2789,0.0,-1.0
2790,0.0,-1.0
2791,1.0,40.13864706139769
2792,1.0,74.66131337351163
2793,0.0,-1.0
2794,1.0,46.19939947404984
2795,1.0,19.48444365405388
2796,0.0,-1.0
2797,2.0,32.39640673444354
2798,1.0,25.650142647021767
2799,2.0,49.07375668028373
2800,2.0,42.49425802941633
2801,1.0,23.452835221255896
2802,1.0,57.061849977006446
2803,1.0,25.009540790368384
2804,1.0,31.2516928652694
2805,0.0,-1.0
2806,2.0,38.0849296861051
2807,2.0,52.40778763824188
2808,1.0,25.993364809982005
2809,1.0,48.14111188776133
2810,0.0,-1.0
2811,2.0,79.81103282709142
2812,0.0,-1.0
2813,1.0,54.59231649104508
2814,2.0,58.88053155223842
2815,0.0,-1.0
2816,2.0,35.333558586492785
2817,2.0,36.31618891782117
2818,2.0,43.70981927555673
2819,2.0,27.509640748200546
2820,1.0,34.70897173862563
2821,2.0,92.14997170775683
2822,0.0,-1.0
2823,1.0,18.073097996040413
2824,0.0,-1.0
2825,2.0,98.82679228547775
2826,2.0,65.81153894136304
2827,2.0,23.52419465658603
2828,0.0,-1.0
2829,2.0,55.88274467141339
2830,2.0,19.248254623816944
2831,2.0,26.180287309382344
2832,2.0,69.36491931257395
2833,2.0,67.3484635472463
2834,2.0,23.281986503741827
2835,2.0,41.60814696304244
2836,2.0,27.087098082318704
2837,1.0,19.665436817691326
2838,2.0,53.579729725991164
2839,2.0,39.19962367317994
2840,1.0,39.56449787577668
2841,1.0,18.49315089623937
2842,2.0,47.554146567703995
2843,0.0,-1.0
2844,1.0,28.53950293286386
2845,2.0,49.84971942123601
2846,2.0,78.43976481229856
2847,1.0,48.928975474323295
2848,2.0,42.21925568398867
2849,2.0,46.4751029023309
2850,0.0,-1.0
2851,1.0,20.276279406666973
2852,2.0,60.67354308194173
2853,1.0,29.848106566157398
2854,1.0,65.83637041447005
2855,2.0,32.59033568065506
2856,0.0,-1.0
2857,1.0,39.804226251118784
2858,2.0,55.75498144908558
2859,2.0,25.09586887832254
2860,0.0,-1.0
2861,2.0,72.13711921537835
2862,2.0,31.750039501210498
2863,2.0,25.888130877576934
2864,1.0,63.74105939536882
2865,2.0,49.55458193619627
2866,1.0,77.01895645536769
2867,1.0,54.292517807675516
2868,1.0,67.62273561478759
2869,0.0,-1.0
2870,0.0,-1.0
2871,2.0,29.659788721935602
2872,1.0,69.60233823150796
2873,2.0,74.35190642655996
2874,2.0,52.44313822767643
2875,2.0,42.43991148909907
2876,2.0,42.398696739184146
2877,1.0,39.72702046982951
2878,1.0,33.37311971557412
2879,0.0,-1.0
2880,2.0,32.651737777881124
2881,2.0,20.008226842355654
2882,2.0,39.18051873379294
2883,2.0,27.813111350029352
2884,1.0,60.245301558875916
2885,2.0,58.65932680014697
2886,1.0,18.17298776582769
2887,2.0,23.471988074817276
2888,0.0,-1.0
2889,2.0,31.23902276706262
2890,1.0,62.50949157269905
2891,0.0,-1.0
2892,1.0,55.301616282476424
2893,2.0,51.2736404674909
2894,2.0,38.984443426110715
2895,0.0,-1.0
2896,2.0,20.18055170010148
2897,1.0,48.620398718716
2898,1.0,36.28756516756719
2899,1.0,42.26656905759818
2900,2.0,26.909312561741167
2901,1.0,21.63316489867835
2902,1.0,24.564142757155423
2903,0.0,-1.0
2904,0.0,-1.0
2905,2.0,42.96596964165519
2906,2.0,31.842781959727684
2907,2.0,37.57626214565727
2908,2.0,55.05187547897335
2909,1.0,73.57673130317414
2910,1.0,46.70621044885265
2911,2.0,81.18266150963099
2912,1.0,37.79381675595806
2913,2.0,32.84841514875578
2914,2.0,42.61459121413858
2915,2.0,45.845285748572394
2916,2.0,31.698232181443103
2917,1.0,62.104950306616566
2918,0.0,-1.0
2919,0.0,-1.0
2920,1.0,111.86254803762458
2921,2.0,30.01257367631184
2922,2.0,35.60970382968547
2923,2.0,34.316405263121325
2924,2.0,66.12228725139951
2925,2.0,24.150908136658842
2926,0.0,-1.0
2927,0.0,-1.0
2928,1.0,100.62901327689701
2929,2.0,41.48924165504606
2930,1.0,52.18110807835954
2931,2.0,133.79963146065836
2932,2.0,40.82150062276989
2933,2.0,54.83885964029936
2934,2.0,33.16533463795763
2935,0.0,-1.0
2936,1.0,79.04072170365157
2937,1.0,69.01699848629718
2938,2.0,27.131162431367088
2939,2.0,77.14348889407678
2940,0.0,-1.0
2941,0.0,-1.0
2942,1.0,36.595884612632446
2943,0.0,-1.0
2944,1.0,28.627472940916284
2945,1.0,76.89939614607809
2946,2.0,27.855635170095937
2947,1.0,50.012884458113895
2948,2.0,45.897649525979624
2949,2.0,23.66743974889993
2950,1.0,71.80216832289821
2951,2.0,78.5875222734357
2952,1.0,42.49821010239474
2953,1.0,27.632650389675078
2954,1.0,80.13899070293562
2955,2.0,37.43857540247002
2956,2.0,56.61798144053686
2957,0.0,-1.0
2958,2.0,41.20052316159875
2959,1.0,28.651195446927225
2960,2.0,51.68084762205023
2961,2.0,54.054575633420285
2962,2.0,67.75829377439953
2963,2.0,30.33945172247487
2964,0.0,-1.0
2965,0.0,-1.0
2966,1.0,67.39338967871811
2967,2.0,16.64596120515537
2968,2.0,63.45682939471274
2969,2.0,24.105786581234423
2970,2.0,32.09045688255679
2971,1.0,45.256589161169394
2972,1.0,33.60326463157084
2973,0.0,-1.0
2974,1.0,64.81939419423111
2975,2.0,40.928302779302385
2976,2.0,108.68234254188775
2977,1.0,32.72270565376172
2978,1.0,31.958330811927077
2979,2.0,45.99408999696074
2980,2.0,66.42591230372165
2981,1.0,25.455700470777266
2982,1.0,32.122156295049955
2983,2.0,30.33730403247333
2984,0.0,-1.0
2985,1.0,51.102895186483124
2986,0.0,-1.0
2987,2.0,60.27893043869712
2988,2.0,21.814206974391173
2989,0.0,-1.0
2990,2.0,46.519734943235434
2991,1.0,30.547032360254136
2992,1.0,41.89276023843267
2993,2.0,51.651989858144056
2994,2.0,24.885266856341275
2995,1.0,26.12283034431082
2996,2.0,20.44344660167468
2997,1.0,28.644073388010042
2998,0.0,-1.0
2999,2.0,47.13569641774186
3000,1.0,30.525739448705853
3001,2.0,36.44999426934257
3002,2.0,137.1371016740389
3003,2.0,53.94187054276921
3004,0.0,-1.0
3005,2.0,21.44264040344605
3006,0.0,-1.0
3007,2.0,37.996815240806725
3008,2.0,36.40568432917372
3009,0.0,-1.0
3010,0.0,-1.0
3011,1.0,41.845031661305796
3012,0.0,-1.0
3013,2.0,45.774654257825325
3014,2.0,20.074190828423912
3015,0.0,-1.0
3016,2.0,66.01664723710867
3017,1.0,44.15457136884384
3018,1.0,54.61955680360221
3019,2.0,51.49058281072197
3020,0.0,-1.0
3021,2.0,60.414510533866434
3022,0.0,-1.0
3023,2.0,76.29473367483004
3024,2.0,42.08024596992939
3025,2.0,31.996275912483952
3026,2.0,73.20231608963137
3027,1.0,80.19918797896919
3028,1.0,37.938294749293426
3029,0.0,-1.0
3030,2.0,26.27899089088294
3031,0.0,-1.0
3032,2.0,70.0654072496989
3033,2.0,43.62725028212773
3034,2.0,56.29991285513293
3035,2.0,63.11080582870188
3036,1.0,26.701004568120922
3037,2.0,31.85063016495138
3038,0.0,-1.0
3039,2.0,47.668502970927996
3040,1.0,28.449057499904562
3041,0.0,-1.0
3042,1.0,32.39049278867709
3043,2.0,107.0923941694464
3044,1.0,28.641859936854395
3045,0.0,-1.0
3046,2.0,28.37979734910069
3047,0.0,-1.0
3048,0.0,-1.0
3049,2.0,37.04494539063998
3050,2.0,59.89850073968903
3051,2.0,90.9518561523986
3052,2.0,45.391405679859886
3053,0.0,-1.0
3054,0.0,-1.0
3055,1.0,25.7635104178336
3056,1.0,92.6701734999101
3057,2.0,108.87925492110139
3058,2.0,79.60993129322573
3059,1.0,24.308860324716633
3060,2.0,51.35272400675994
3061,0.0,-1.0
3062,2.0,19.275745734133892
3063,1.0,57.851118708341616
3064,1.0,73.86097259994894
3065,0.0,-1.0
3066,1.0,43.76450231518415
3067,2.0,25.237438284904357
3068,2.0,36.74362896599351
3069,1.0,22.890278611948837
3070,2.0,45.17817467689487
3071,0.0,-1.0
3072,2.0,85.84497897542239
3073,2.0,30.540748014052223
3074,2.0,47.9778544443131
3075,0.0,-1.0
3076,2.0,40.37195505007516
3077,1.0,25.1216532006839
3078,0.0,-1.0
3079,1.0,77.3751797128568
3080,2.0,87.9802806580276
3081,2.0,26.897040710838994
3082,1.0,25.753714080370116
3083,2.0,24.126208878204764
3084,0.0,-1.0
3085,1.0,47.641038920796106
3086,2.0,37.84746453121214
3087,1.0,20.540215895210665
3088,2.0,51.11646314981325
3089,0.0,-1.0
3090,1.0,31.451810839147097
3091,2.0,18.786838158689296
3092,2.0,18.925587739230593
3093,0.0,-1.0
3094,2.0,26.37033284319724
3095,1.0,37.241850295869924
3096,2.0,17.80227145933528
3097,1.0,28.600493690617466
3098,1.0,34.10043042698578
3099,0.0,-1.0
3100,2.0,29.752892445495707
3101,1.0,45.82793168580048
3102,2.0,55.6116329438837
3103,1.0,49.11243977595197
3104,1.0,63.55492376643598
3105,2.0,26.780741956796405
3106,1.0,36.36168825742359
3107,2.0,27.350519094368167
3108,1.0,18.38937110909284
3109,2.0,62.03463557892616
3110,1.0,35.03572168758354
3111,0.0,-1.0
3112,2.0,16.52836752321999
3113,1.0,27.41712035755205
3114,0.0,-1.0
3115,2.0,67.09118617267401
3116,1.0,54.70348879275866
3117,0.0,-1.0
3118,1.0,26.72804924623877
3119,0.0,-1.0
3120,2.0,32.624896425312556
3121,2.0,68.03473288892437
3122,1.0,30.866347178554236
3123,2.0,54.742491061384115
3124,0.0,-1.0
3125,2.0,57.69255263745811
3126,1.0,42.43083073220798
3127,0.0,-1.0
3128,0.0,-1.0
3129,2.0,19.85611592766606
3130,1.0,32.2737779232248
3131,0.0,-1.0
3132,0.0,-1.0
3133,2.0,44.26900318256544
3134,1.0,47.27035204905685
3135,0.0,-1.0
3136,2.0,66.50418102517902
3137,1.0,64.26249029081106
3138,1.0,68.04477651502025
3139,2.0,23.092878278068163
3140,0.0,-1.0
3141,2.0,19.281666887621533
3142,2.0,51.992124674418584
3143,1.0,43.14596589569524
3144,0.0,-1.0
3145,2.0,90.55520765212155
3146,1.0,28.28903257305121
3147,1.0,54.383784828524455
3148,1.0,57.035294898306205
3149,2.0,50.82562951166054
3150,1.0,68.70054649078838
3151,1.0,32.37933054563857
3152,1.0,64.37517334699416
3153,2.0,80.44581654931532
3154,2.0,83.8199383988771
3155,1.0,38.22968543314679
3156,2.0,54.483629378905285
3157,1.0,27.222628855288043
3158,1.0,89.45265301339356
3159,2.0,72.27598055511629
3160,2.0,38.776757949635716
3161,1.0,23.217958064704106
3162,2.0,47.4579928261007
3163,1.0,70.84065556354692
3164,1.0,35.80516715309726
3165,1.0,72.96907068951481
3166,1.0,34.762831001046564
3167,2.0,78.26844379166536
3168,0.0,-1.0
3169,2.0,58.414436413880566
3170,1.0,19.71712864852021
3171,2.0,42.924759263222015
3172,1.0,50.69387358621648
3173,1.0,20.03858720775254
3174,2.0,33.730829034366884
3175,2.0,22.52121552430376
3176,1.0,46.333049478676784
3177,2.0,32.98945140920867
3178,2.0,59.68797896820622
3179,2.0,35.89055981745771
3180,2.0,45.71040707215235
3181,2.0,88.79079877213559
3182,1.0,20.907210348552695
3183,1.0,35.88524132018198
3184,2.0,92.11132998494573
3185,2.0,62.94711256915213
3186,2.0,83.03810918387212
3187,2.0,22.52214699430069
3188,2.0,118.15023684425178
3189,0.0,-1.0
3190,0.0,-1.0
3191,2.0,35.58756600224496
3192,2.0,30.974761413353882
3193,2.0,52.11107423828986
3194,1.0,27.00761796305427
3195,1.0,24.0522869019836
3196,2.0,88.81214278022844
3197,1.0,23.34483646200451
3198,1.0,32.2102019446731
3199,0.0,-1.0
3200,0.0,-1.0
3201,2.0,69.41615391054268
3202,0.0,-1.0
3203,0.0,-1.0
3204,0.0,-1.0
3205,0.0,-1.0
3206,1.0,23.940992845209067
3207,0.0,-1.0
3208,2.0,27.223173571775966
3209,2.0,15.969898029320268
3210,2.0,20.62773548085912
3211,0.0,-1.0
